เบี้ย,ประกันชีวิต,หลัก,เพิ่ม,อายุ,ทำ,เท่า,ตลอด,สุขภาพ,น้อย,ดี,เกิด,เหมือน,เจ็บป่วย,กำหนด,ภายใน,บริษัท,จ่าย,ช้า,คิด,ดอกเบี้ย,เพิ่มเติม,ลูกค้า,นำ,ข้อมูล,ส่วนตัว,สบาย,รู้สึก,งาน,วิริยะ,ระบบ,หัก,บัญชี,ชอบ,ประกัน,ดู,ข้อ,อย่า,คุ้ม,บอก,แจ้ง,เสีย,ชีวิต,สืบ,หา,กรณี,อุบัติเหตุ,แย่,คน,ขอบคุณ,ใช้,รักษา,ยกเลิก,รอ,บัตร,ยุ่งยาก,คืน,เงิน,รับรอง,สามารถ,ซื้อ,สูง,ปกติ,ประเทศ,สวัสดิการ,ลอง,สอบ,ถาม,ติดต่อ,เกิน,ค่า,ชดเชย,พยาบาล,เวลา,พิจารณา,บริษัทประกัน,เร็ว,โรค,ใช่,เงินสด,ตัวแทน,สิทธิ,สังคม,สะดวก,เหตุผล,ใหม่,เก่า,ยินดี,โทร,ภาษี,ทิ้ง,รถยนต์,กลับ,โดน,สาย,พ่วง,ลูก,ทราบ,เรียบร้อย,เรื่อง,หน้าที่,โอกาส,คุย,เจอ,ดูแล,เพื่อน,ช่วย,กรมธรรม์,ขนาด,ฉุกเฉิน,ตอบ,ศึกษา,คอย,ง่าย,เข้าใจ,ตัดสินใจ,สัญญา,ระยะ,ยาว,หาย,ขาย,บ้าน,แอบ,อยาก,รู้,พอ,เหลือ,พนักงาน,ราคา,จำเป็น,จบ,ไหล,ดูด,ป่วย,ยก,AIA,ปรึกษา,ฝ่าย,มะเร็ง,เอา,เสี่ยง,กลาง,สงสัย,หมด,ตกลง,แพง,กู้,MRTA,ลดหย่อน,นับ,ผ่อน,จริง,คุ้มครอง,เลือก,ยอม,รัฐ,ประหยัด,อัตรา,มอง,Bupa,ประวัติ,แนะนำ,แถลง,ปัญหา,อนาคต,ไทย,สนใจ,นอน,แผน,กรุงเทพ,ปกปิด,สิทธิ์,เต็ม,เขียน,เอกชน,ยื่น,สามี,ปฏิเสธ,ลด,บริการ,ฟิลลิป,เบิก,หลังไมค์,เสนอ,หยุด,ชำระ,ครบ,อธิบาย,ทุน,ประโยชน์,ลักษณะ,ห่วง,ยอด,ตัด,ฟ้อง,รีบ,เสร็จ,ยาก,สมาชิก,หมายเลข,ประเภท,กรุงไทย,จำกัด,มหาชน,เน้น,ส่วนลด,ยี่ห้อ,อนุญาต,รบกวน,ต่ำ,บูพา,แปลก,ใบเสร็จ,สุดท้าย,ปัจจัย,ออม,เกษียณ,ฝืน,เสมอ,เรียก,ต้องการ,ดิ้นรน,ฟัง,เยอะ,แถม,สำคัญ,กระทู้,เจ็บ,ฝาก,ถูกใจ,ยัดเยียด,แม่,ตก,คิดถึง,งัด,ไม้ตาย,ธนาคาร,ประสงค์,เซลล์,รวดเร็ว,ประสาน,เอกสาร,ถ่วง,หลักการ,เจ้าของ,ยืนยัน,หนี้,ผูก,แบ่ง,สินค้า,ติดตาม,ข้าม,ลงทุน,เจ้าหน้าที่,ขาด,ประกันภัย,ครอบครัว,วางใจ,เด็ก,จัดการ,กระจาย,ฟรี,OPD,กองทุน,หาเรื่อง,หวัง,ยุ่ง,โทรศัพท์,บ่อย,ปัจจุบัน,เชื่อ,มาตรฐาน,เงื่อนไข,ภาระ,เก็บ,ถอนเงิน,อ่าน,กำไร,พิเศษ,สร้าง,ผิด,ค่าธรรมเนียม,เพลีย,ค่าย,คงที่,กลุ่ม,เป้าหมาย,ยืดหยุ่น,ทีม,ระวัง,แยก,พลาด,ใกล้,ว่าง,ไว้ใจ,โฆษณา,หากิน,insurance,company,bank,belong,same,UDR,เสียใจ,บังคับ,คล้าย,ออมสิน,เงินเดือน,อารมณ์,ก่อ,พ่อ,ที่ดิน,แก่,ระบุ,ข้อเท็จจริง,ระงับ,ไล่เบี้ย,แทน,ถอน,ปิด,บริหาร,หลอก,โพส,ควบ,ธุรกิจ,จรรยาบรรณ,ล่มจม,เช็ค,สุข,ข้าราชการ,ลำไส้,ด่วน,รายงาน,ก้อน,เงินเฟ้อ,มรดก,LTF,RMF,พันธบัตร,เทียบ,ไกล,ตลาด,อยุธยา,งวด,ยกเว้น,รับประกัน,เบาหวาน,ขาดทุน,หุ้น,แก้,เลิก,กลัว,นายหน้า,ปาก,ธุรกรรม,ช่อง,อนุมัติ,งบประมาณ,อัตโนมัติ,แข็งแรง,ภาวะ,คลอด,ขอโทษ,พอใจ,ภาพ,แนบ,จริงใจ,มั่นคง,เสริม,เงินกู้,เข้มงวด,เงินต้น,เทคนิค,กฎหมาย,ร่วมมือ,ปกป้อง,ทบทวน,พรบ.,หมุน,ทน,IPD,เรื้อรัง,สั้น,RSV,ทดแทน,มูลค่า,อัตภาพ,อึดอัด,ผู้หญิง,เล็กน้อย,ข้อแม้,แสดง,ประสบการณ์,เหมาะ,ออฟชั่น,pa,เดินเรื่อง,ขบวนการ,เอื้อ,ปลอม,ถนัด,ห้องแถว,คอนโด,เช่า,ก่อสร้าง,ตลาดหุ้น,ทดลอง,เส้นทาง,สินเชื่อ,close,account,Kasikorn,รีฟันด์,รับผิด,เฮลิคอปเตอร์,ทหารไทย,แฝง,SCB,จัดสรร,หลาน,IRR,อาคเนย์,อิสระ,tmb,กฎ,ผู้ชาย,นิ่ว,แอบแฝง
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.039135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053583,0,0,0,0.048963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.018697,0,0,0,0,0.024865,0,0,0,0,0,0,0,0,0.034026,0,0.03814,0,0,0,0,0,0,0,0,0,0,0,0,0.032124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075478,0.050985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016937,0,0,0,0,0,0,0,0,0,0,0,0.010068,0.013415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011182,0,0,0,0,0.010345,0.016002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011982,0,0,0,0,0,0,0,0,0,0,0.009963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011006,0,0,0,0,0,0,0,0,0,0,0,0.019013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017411,0,0,0,0,0,0,0,0,0,0,0,0.038527,0.020439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042598,0,0,0,0.06174,0,0,0,0,0,0,0,0,0,0.046829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110196,0.048637,0.08522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.008031,0.016866,0,0,0,0.00534,0,0.014432,0,0,0,0,0.014616,0,0,0,0,0,0,0.007657,0,0,0.01114,0,0,0,0.010772,0,0,0.013798,0,0,0,0,0,0,0,0,0,0.016866,0,0,0,0,0,0,0,0.03776,0,0.021993,0.015234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010605,0,0,0,0,0,0,0,0,0.006553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007308,0,0,0,0,0,0,0.01168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010089,0,0,0,0,0,0,0,0,0,0,0,0.01235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01124,0.013229,0.01621,0.013229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.024655,0,0,0,0,0,0,0,0.016278,0,0,0,0,0,0,0,0,0.021777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00514,0,0,0,0,0,0,0,0,0,0,0,0.011967,0,0,0,0,0,0,0,0,0,0,0.007674,0,0.009664,0,0,0,0,0,0.011875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01456,0,0,0,0,0,0,0,0,0.013405,0,0,0,0,0,0,0.00938,0,0,0,0,0,0,0,0,0.010786,0,0,0,0,0,0,0,0,0,0,0,0,0.013682,0,0,0,0,0,0,0.013339,0,0,0.01723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016747,0,0,0,0.019711,0.033196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045162,0,0,0,0,0.047919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.022721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023016,0.028002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025682,0.029746,0,0,0,0,0,0.01332,0,0,0,0,0,0,0,0,0,0.007562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012765,0,0,0.012817,0,0,0,0,0,0,0,0,0,0,0,0.007994,0,0,0,0.024283,0,0,0,0,0,0,0,0.024835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015166,0,0,0,0,0,0,0,0,0,0,0,0.04148,0,0,0,0,0,0,0,0,0,0,0,0,0.011235,0,0,0,0,0,0,0.016215,0,0,0,0,0,0,0,0,0,0.030909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012692,0,0,0,0,0,0,0,0,0.010609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014853,0,0,0,0,0,0,0,0.01705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013518,0,0,0,0,0,0,0,0.021939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013671,0,0,0,0,0.015265,0,0,0,0,0.023205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020459,0,0,0,0,0,0.018339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028818,0.026707,0.023447,0.020755,0.029496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.005924,0,0,0,0,0.007878,0,0,0,0,0,0,0.007187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017059,0,0.005089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011335,0,0,0,0.014883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
